y,Vgs,psi
4.499999999999999e-09,-0.15999999999999992,-0.09587478722604631
4.999999999999999e-09,-0.15999999999999992,-0.09330804940637279
5.5e-09,-0.15999999999999992,-0.09087506759656012
5.999999999999999e-09,-0.15999999999999992,-0.08856353952814315
6.499999999999999e-09,-0.15999999999999992,-0.08636279899807214
6.999999999999999e-09,-0.15999999999999992,-0.0842635371144395
7.5e-09,-0.15999999999999992,-0.08225758054576213
7.999999999999999e-09,-0.15999999999999992,-0.0803377133291072
8.499999999999998e-09,-0.15999999999999992,-0.07849753235287972
8.999999999999998e-09,-0.15999999999999992,-0.07673132915208854
9.499999999999999e-09,-0.15999999999999992,-0.07503399246621349
9.999999999999999e-09,-0.15999999999999992,-0.07340092732947769
1.0499999999999998e-08,-0.15999999999999992,-0.0718279874360992
1.1e-08,-0.15999999999999992,-0.07031141824829919
1.1499999999999999e-08,-0.15999999999999992,-0.0688478088611825
1.1999999999999998e-08,-0.15999999999999992,-0.06743405105423467
1.2499999999999998e-08,-0.15999999999999992,-0.06606730427825984
1.2999999999999997e-08,-0.15999999999999992,-0.06474496557363961
1.3499999999999998e-08,-0.15999999999999992,-0.06346464360861416
1.3999999999999998e-08,-0.15999999999999992,-0.06222413617791228
1.4499999999999997e-08,-0.15999999999999992,-0.061021410622131136
1.5e-08,-0.15999999999999992,-0.059854586723989814
1.5499999999999997e-08,-0.15999999999999992,-0.058721921714372606
1.5999999999999998e-08,-0.15999999999999992,-0.057621797083048466
1.65e-08,-0.15999999999999992,-0.05655270693924633
1.6999999999999997e-08,-0.15999999999999992,-0.05551324770829989
1.7499999999999998e-08,-0.15999999999999992,-0.05450210898422572
1.7999999999999996e-08,-0.15999999999999992,-0.05351806538582653
1.8499999999999997e-08,-0.15999999999999992,-0.05255996928686544
1.8999999999999998e-08,-0.15999999999999992,-0.05162674430994183
1.9499999999999996e-08,-0.15999999999999992,-0.050717379489633944
1.9999999999999997e-08,-0.15999999999999992,-0.049830924023830984
2.0499999999999998e-08,-0.15999999999999992,-0.048966482543417934
2.0999999999999996e-08,-0.15999999999999992,-0.04812321083996931
2.1499999999999997e-08,-0.15999999999999992,-0.04730031199915417
2.2e-08,-0.15999999999999992,-0.04649703289439716
2.2499999999999996e-08,-0.15999999999999992,-0.045712661001177636
2.2999999999999998e-08,-0.15999999999999992,-0.04494652149734503
2.3499999999999995e-08,-0.15999999999999992,-0.04419797461911681
2.3999999999999997e-08,-0.15999999999999992,-0.0434664132461168
2.4499999999999998e-08,-0.15999999999999992,-0.04275126069199856
2.4999999999999996e-08,-0.15999999999999992,-0.042051968679956184
2.5499999999999997e-08,-0.15999999999999992,-0.04136801548686896
2.5999999999999995e-08,-0.15999999999999992,-0.04069890422946131
2.6499999999999996e-08,-0.15999999999999992,-0.040044161299170815
2.6999999999999997e-08,-0.15999999999999992,-0.039403334911483415
2.7499999999999995e-08,-0.15999999999999992,-0.03877599376918727
2.7999999999999996e-08,-0.15999999999999992,-0.038161725827124106
2.8499999999999997e-08,-0.15999999999999992,-0.03756013714930232
2.8999999999999995e-08,-0.15999999999999992,-0.036970850850182854
2.9499999999999996e-08,-0.15999999999999992,-0.0363935061127845
3e-08,-0.15999999999999992,-0.03582775727699517
3.0499999999999995e-08,-0.15999999999999992,-0.0352732729921313
3.099999999999999e-08,-0.15999999999999992,-0.03472973542837021
3.15e-08,-0.15999999999999992,-0.03419683954219838
3.1999999999999995e-08,-0.15999999999999992,-0.03367429239148047
3.249999999999999e-08,-0.15999999999999992,-0.03316181249616615
3.3e-08,-0.15999999999999992,-0.03265912924102076
3.3499999999999996e-08,-0.15999999999999992,-0.032165982317095464
3.3999999999999993e-08,-0.15999999999999992,-0.031682121198949045
3.45e-08,-0.15999999999999992,-0.031207304654899237
3.4999999999999996e-08,-0.15999999999999992,-0.0307413002878208
3.5499999999999994e-08,-0.15999999999999992,-0.03028388410422277
3.599999999999999e-08,-0.15999999999999992,-0.029834840109531944
3.6499999999999996e-08,-0.15999999999999992,-0.029393959927684964
3.6999999999999994e-08,-0.15999999999999992,-0.028961042443290126
3.749999999999999e-08,-0.15999999999999992,-0.028535893464763692
3.7999999999999996e-08,-0.15999999999999992,-0.028118325406608156
3.8499999999999994e-08,-0.15999999999999992,-0.027708156991343966
3.899999999999999e-08,-0.15999999999999992,-0.02730521296609867
3.9499999999999996e-08,-0.15999999999999992,-0.026909323836510752
3.9999999999999994e-08,-0.15999999999999992,-0.026520325614974617
4.049999999999999e-08,-0.15999999999999992,-0.026138059582644126
4.0999999999999997e-08,-0.15999999999999992,-0.02576237206429758
4.1499999999999994e-08,-0.15999999999999992,-0.025393114215234644
4.199999999999999e-08,-0.15999999999999992,-0.02503014181943751
4.25e-08,-0.15999999999999992,-0.024673315098285513
4.2999999999999995e-08,-0.15999999999999992,-0.024322498529164127
4.349999999999999e-08,-0.15999999999999992,-0.02397756067335697
4.4e-08,-0.15999999999999992,-0.02363837401265329
4.4499999999999995e-08,-0.15999999999999992,-0.023304814794143428
4.499999999999999e-08,-0.15999999999999992,-0.022976762882711842
4.549999999999999e-08,-0.15999999999999992,-0.022654101620771243
4.5999999999999995e-08,-0.15999999999999992,-0.022336717694812817
4.649999999999999e-08,-0.15999999999999992,-0.02202450100837635
4.699999999999999e-08,-0.15999999999999992,-0.021717344561070755
4.7499999999999995e-08,-0.15999999999999992,-0.02141514433330026
4.799999999999999e-08,-0.15999999999999992,-0.02111779917637413
4.849999999999999e-08,-0.15999999999999992,-0.02082521070769899
4.8999999999999995e-08,-0.15999999999999992,-0.020537283210772323
4.949999999999999e-08,-0.15999999999999992,-0.020253923539713715
5e-08,-0.15999999999999992,-0.019975041028087226
5.3535353535353535e-08,-0.15999999999999992,-0.018123567066220456
5.7070707070707066e-08,-0.15999999999999992,-0.01646375725463536
6.060606060606061e-08,-0.15999999999999992,-0.014971968017947666
6.414141414141413e-08,-0.15999999999999992,-0.013628204544127614
6.767676767676767e-08,-0.15999999999999992,-0.012415418265111918
7.121212121212121e-08,-0.15999999999999992,-0.011318964412394755
7.474747474747475e-08,-0.15999999999999992,-0.010326180914918813
7.828282828282828e-08,-0.15999999999999992,-0.009426056518407762
8.181818181818181e-08,-0.15999999999999992,-0.008608966148660434
8.535353535353534e-08,-0.15999999999999992,-0.007866457638819883
8.888888888888888e-08,-0.15999999999999992,-0.0071910781737363665
9.242424242424242e-08,-0.15999999999999992,-0.006576231791915904
9.595959595959596e-08,-0.15999999999999992,-0.006016061425626647
9.94949494949495e-08,-0.15999999999999992,-0.005505350514073394
1.0303030303030303e-07,-0.15999999999999992,-0.005039440367859413
1.0656565656565657e-07,-0.15999999999999992,-0.0046141603138314495
1.1010101010101009e-07,-0.15999999999999992,-0.004225768289555669
1.1363636363636363e-07,-0.15999999999999992,-0.003870900043170337
1.1717171717171717e-07,-0.15999999999999992,-0.003546525467579655
1.207070707070707e-07,-0.15999999999999992,-0.003249910886796471
1.2424242424242423e-07,-0.15999999999999992,-0.002978586337632902
1.2777777777777777e-07,-0.15999999999999992,-0.0027303170671811815
1.313131313131313e-07,-0.15999999999999992,-0.0025030786069257316
1.3484848484848484e-07,-0.15999999999999992,-0.0022950348963068994
1.3838383838383838e-07,-0.15999999999999992,-0.0021045190184511417
1.4191919191919192e-07,-0.15999999999999992,-0.0019300161833927174
1.4545454545454545e-07,-0.15999999999999992,-0.001770148653104964
1.48989898989899e-07,-0.15999999999999992,-0.0016236623508558974
1.5252525252525253e-07,-0.15999999999999992,-0.0014894149369883113
1.5606060606060606e-07,-0.15999999999999992,-0.0013663651659023826
1.595959595959596e-07,-0.15999999999999992,-0.0012535633661254696
1.6313131313131314e-07,-0.15999999999999992,-0.00115014290794391
1.6666666666666668e-07,-0.15999999999999992,-0.001055312541981995
1.702020202020202e-07,-0.15999999999999992,-0.0009683495080114617
1.7373737373737372e-07,-0.15999999999999992,-0.0008885933266960285
1.7727272727272726e-07,-0.15999999999999992,-0.00081544019835094
1.808080808080808e-07,-0.15999999999999992,-0.0007483379424761582
1.8434343434343434e-07,-0.15999999999999992,-0.0006867814200875825
1.8787878787878787e-07,-0.15999999999999992,-0.0006303083879551048
1.914141414141414e-07,-0.15999999999999992,-0.0005784957399494074
1.9494949494949495e-07,-0.15999999999999992,-0.0005309560959574883
1.9848484848484849e-07,-0.15999999999999992,-0.00048733470337913686
2.0202020202020202e-07,-0.15999999999999992,-0.0004473066201700594
2.0555555555555556e-07,-0.15999999999999992,-0.00041057415184123205
2.0909090909090907e-07,-0.15999999999999992,-0.0003768645178327412
2.126262626262626e-07,-0.15999999999999992,-0.0003459277253162405
2.1616161616161615e-07,-0.15999999999999992,-0.00031753463079563444
2.1969696969696968e-07,-0.15999999999999992,-0.0002914751719148814
2.2323232323232322e-07,-0.15999999999999992,-0.0002675567536823324
2.2676767676767676e-07,-0.15999999999999992,-0.0002456027749144815
2.303030303030303e-07,-0.15999999999999992,-0.00022545128211543753
2.3383838383838383e-07,-0.15999999999999992,-0.00020695373926487749
2.3737373737373737e-07,-0.15999999999999992,-0.00018997390310645165
2.409090909090909e-07,-0.15999999999999992,-0.0001743867945275188
2.4444444444444445e-07,-0.15999999999999992,-0.00016007775751428853
2.47979797979798e-07,-0.15999999999999992,-0.00014694159796652402
2.515151515151515e-07,-0.15999999999999992,-0.00013488179537381507
2.55050505050505e-07,-0.15999999999999992,-0.00012380978100052403
2.585858585858586e-07,-0.15999999999999992,-0.00011364427680706769
2.621212121212121e-07,-0.15999999999999992,-0.00010431068985840874
2.6565656565656567e-07,-0.15999999999999992,-9.574055744275273e-05
2.6919191919191915e-07,-0.15999999999999992,-8.787103855001859e-05
2.7272727272727274e-07,-0.15999999999999992,-8.064444774545418e-05
2.7626262626262623e-07,-0.15999999999999992,-7.400782782312399e-05
2.797979797979798e-07,-0.15999999999999992,-6.791255794059806e-05
2.833333333333333e-07,-0.15999999999999992,-6.231399422340343e-05
2.868686868686869e-07,-0.15999999999999992,-5.717114008855163e-05
2.904040404040404e-07,-0.15999999999999992,-5.244634377339653e-05
2.939393939393939e-07,-0.15999999999999992,-4.810502077148499e-05
2.9747474747474745e-07,-0.15999999999999992,-4.411539907305759e-05
3.01010101010101e-07,-0.15999999999999992,-4.044828528625207e-05
3.0454545454545453e-07,-0.15999999999999992,-3.707684987754485e-05
3.0808080808080806e-07,-0.15999999999999992,-3.397642991800081e-05
3.116161616161616e-07,-0.15999999999999992,-3.1124347856828766e-05
3.1515151515151514e-07,-0.15999999999999992,-2.849974496675213e-05
3.186868686868687e-07,-0.15999999999999992,-2.608342821787794e-05
3.222222222222222e-07,-0.15999999999999992,-2.385772943904799e-05
3.2575757575757575e-07,-0.15999999999999992,-2.180637571895905e-05
3.292929292929293e-07,-0.15999999999999992,-1.9914370084428322e-05
3.328282828282828e-07,-0.15999999999999992,-1.8167881570767667e-05
3.3636363636363636e-07,-0.15999999999999992,-1.6554143869955877e-05
3.398989898989899e-07,-0.15999999999999992,-1.5061361806741907e-05
3.4343434343434344e-07,-0.15999999999999992,-1.367862495149725e-05
3.46969696969697e-07,-0.15999999999999992,-1.2395827732035099e-05
3.505050505050505e-07,-0.15999999999999992,-1.1203595455155797e-05
3.5404040404040405e-07,-0.15999999999999992,-1.0093215692747855e-05
3.575757575757576e-07,-0.15999999999999992,-9.0565745272203e-06
3.611111111111111e-07,-0.15999999999999992,-8.086097187179447e-06
3.6464646464646466e-07,-0.15999999999999992,-7.174692636874357e-06
3.6818181818181815e-07,-0.15999999999999992,-6.3157017122741395e-06
3.717171717171717e-07,-0.15999999999999992,-5.502848422934877e-06
3.752525252525252e-07,-0.15999999999999992,-4.73019406226815e-06
3.7878787878787876e-07,-0.15999999999999992,-3.992093789616713e-06
3.823232323232323e-07,-0.15999999999999992,-3.2831553658379044e-06
3.8585858585858583e-07,-0.15999999999999992,-2.598199740030338e-06
3.8939393939393937e-07,-0.15999999999999992,-1.9322231987384844e-06
3.929292929292929e-07,-0.15999999999999992,-1.2803608005372179e-06
3.9646464646464644e-07,-0.15999999999999992,-6.37850828423642e-07
4e-07,-0.15999999999999992,3.019209235818551e-23
0.0,-0.1399999999999999,-0.1157144911392365
4.999999999999999e-10,-0.1399999999999999,-0.11188781887568996
9.999999999999999e-10,-0.1399999999999999,-0.10833880543030157
1.4999999999999998e-09,-0.1399999999999999,-0.10503145448126913
1.9999999999999997e-09,-0.1399999999999999,-0.10193638605013183
2.4999999999999996e-09,-0.1399999999999999,-0.09902930551971273
2.9999999999999996e-09,-0.1399999999999999,-0.0962898915513277
3.4999999999999995e-09,-0.1399999999999999,-0.09370097244817886
3.9999999999999994e-09,-0.1399999999999999,-0.09124790558166374
4.499999999999999e-09,-0.1399999999999999,-0.08891810260502228
4.999999999999999e-09,-0.1399999999999999,-0.08670066118460878
5.5e-09,-0.1399999999999999,-0.08458607579257509
5.999999999999999e-09,-0.1399999999999999,-0.08256600802332767
6.499999999999999e-09,-0.1399999999999999,-0.08063310230748359
6.999999999999999e-09,-0.1399999999999999,-0.07878083666040883
7.5e-09,-0.1399999999999999,-0.07700340076177375
7.999999999999999e-09,-0.1399999999999999,-0.07529559556942088
8.499999999999998e-09,-0.1399999999999999,-0.07365275005659548
8.999999999999998e-09,-0.1399999999999999,-0.07207065168118212
9.499999999999999e-09,-0.1399999999999999,-0.07054548795439457
9.999999999999999e-09,-0.1399999999999999,-0.06907379704711414
1.0499999999999998e-08,-0.1399999999999999,-0.0676524258056222
1.1e-08,-0.1399999999999999,-0.0662784938808539
1.1499999999999999e-08,-0.1399999999999999,-0.06494936293232
1.1999999999999998e-08,-0.1399999999999999,-0.06366261006819716
1.2499999999999998e-08,-0.1399999999999999,-0.06241600484045714
1.2999999999999997e-08,-0.1399999999999999,-0.061207489238392226
1.3499999999999998e-08,-0.1399999999999999,-0.06003516022303732
1.3999999999999998e-08,-0.1399999999999999,-0.0588972544244448
1.4499999999999997e-08,-0.1399999999999999,-0.057792134687833285
1.5e-08,-0.1399999999999999,-0.056718278206577794
1.5499999999999997e-08,-0.1399999999999999,-0.05567426602235716
1.5999999999999998e-08,-0.1399999999999999,-0.05465877370747607
1.65e-08,-0.1399999999999999,-0.05367056307295211
1.6999999999999997e-08,-0.1399999999999999,-0.05270847476959429
1.7499999999999998e-08,-0.1399999999999999,-0.05177142166893941
1.7999999999999996e-08,-0.1399999999999999,-0.050858382927299044
1.8499999999999997e-08,-0.1399999999999999,-0.04996839864989847
1.8999999999999998e-08,-0.1399999999999999,-0.049100565083634196
1.9499999999999996e-08,-0.1399999999999999,-0.048254030276722516
1.9999999999999997e-08,-0.1399999999999999,-0.04742799015176637
2.0499999999999998e-08,-0.1399999999999999,-0.046621684945784996
2.0999999999999996e-08,-0.1399999999999999,-0.045834395976733805
2.1499999999999997e-08,-0.1399999999999999,-0.04506544270116005
2.2e-08,-0.1399999999999999,-0.044314180032031476
2.2499999999999996e-08,-0.1399999999999999,-0.043579995889553184
2.2999999999999998e-08,-0.1399999999999999,-0.04286230896104844
2.3499999999999995e-08,-0.1399999999999999,-0.042160566648799976
2.3999999999999997e-08,-0.1399999999999999,-0.04147424318719475
2.4499999999999998e-08,-0.1399999999999999,-0.040802837912643136
2.4999999999999996e-08,-0.1399999999999999,-0.0401458736715979
2.5499999999999997e-08,-0.1399999999999999,-0.03950289535361886
2.5999999999999995e-08,-0.1399999999999999,-0.03887346853784819
2.6499999999999996e-08,-0.1399999999999999,-0.038257178242506275
2.6999999999999997e-08,-0.1399999999999999,-0.0376536277681138
2.7499999999999995e-08,-0.1399999999999999,-0.037062437626110105
2.7999999999999996e-08,-0.1399999999999999,-0.03648324454539083
2.8499999999999997e-08,-0.1399999999999999,-0.035915700550040994
2.8999999999999995e-08,-0.1399999999999999,-0.03535947210220849
2.9499999999999996e-08,-0.1399999999999999,-0.03481423930465588
3e-08,-0.1399999999999999,-0.03427969515889881
3.0499999999999995e-08,-0.1399999999999999,-0.0337555448702035
3.099999999999999e-08,-0.1399999999999999,-0.03324150520403293
3.15e-08,-0.1399999999999999,-0.03273730388152672
3.1999999999999995e-08,-0.1399999999999999,-0.03224267901511282
3.249999999999999e-08,-0.1399999999999999,-0.03175737858031995
3.3e-08,-0.1399999999999999,-0.031281159921029304
3.3499999999999996e-08,-0.1399999999999999,-0.030813789285646598
3.3999999999999993e-08,-0.1399999999999999,-0.030355041391894818
3.45e-08,-0.1399999999999999,-0.02990469901812559
3.4999999999999996e-08,-0.1399999999999999,-0.029462552619225268
3.5499999999999994e-08,-0.1399999999999999,-0.029028399965352853
3.599999999999999e-08,-0.1399999999999999,-0.028602045801893336
3.6499999999999996e-08,-0.1399999999999999,-0.028183301529141735
3.6999999999999994e-08,-0.1399999999999999,-0.02777198490035357
3.749999999999999e-08,-0.1399999999999999,-0.027367919736906318
3.7999999999999996e-08,-0.1399999999999999,-0.026970935659415763
3.8499999999999994e-08,-0.1399999999999999,-0.02658086783374138
3.899999999999999e-08,-0.1399999999999999,-0.02619755673089723
3.9499999999999996e-08,-0.1399999999999999,-0.025820847899960087
3.9999999999999994e-08,-0.1399999999999999,-0.025450591753135098
4.049999999999999e-08,-0.1399999999999999,-0.025086643362201937
4.0999999999999997e-08,-0.1399999999999999,-0.02472886226562213
4.1499999999999994e-08,-0.1399999999999999,-0.024377112285640667
4.199999999999999e-08,-0.1399999999999999,-0.024031261354763314
4.25e-08,-0.1399999999999999,-0.023691181351035456
4.2999999999999995e-08,-0.1399999999999999,-0.023356747941589054
4.349999999999999e-08,-0.1399999999999999,-0.023027840433961465
4.4e-08,-0.1399999999999999,-0.02270434163472482
4.4499999999999995e-08,-0.1399999999999999,-0.022386137714995966
4.499999999999999e-08,-0.1399999999999999,-0.02207311808242648
4.549999999999999e-08,-0.1399999999999999,-0.021765175259299347
4.5999999999999995e-08,-0.1399999999999999,-0.021462204766383584
4.649999999999999e-08,-0.1399999999999999,-0.02116410501222149
4.699999999999999e-08,-0.1399999999999999,-0.020870777187544227
4.7499999999999995e-08,-0.1399999999999999,-0.02058212516453138
4.799999999999999e-08,-0.1399999999999999,-0.020298055400648433
4.849999999999999e-08,-0.1399999999999999,-0.02001847684681283
4.8999999999999995e-08,-0.1399999999999999,-0.01974330085965539
4.949999999999999e-08,-0.1399999999999999,-0.019472441117658158
5e-08,-0.1399999999999999,-0.01920581354096336
5.3535353535353535e-08,-0.1399999999999999,-0.017434523007706784
5.7070707070707066e-08,-0.1399999999999999,-0.015844895809518013
6.060606060606061e-08,-0.1399999999999999,-0.014414853388601363
6.414141414141413e-08,-0.1399999999999999,-0.013125660793488696
6.767676767676767e-08,-0.1399999999999999,-0.011961293556657655
7.121212121212121e-08,-0.1399999999999999,-0.010907949212987062
7.474747474747475e-08,-0.1399999999999999,-0.009953665211940329
7.828282828282828e-08,-0.1399999999999999,-0.00908801632575692
8.181818181818181e-08,-0.1399999999999999,-0.00830187230476445
8.535353535353534e-08,-0.1399999999999999,-0.0075872017852354635
8.888888888888888e-08,-0.1399999999999999,-0.006936912127757722
9.242424242424242e-08,-0.1399999999999999,-0.006344717471950075
9.595959595959596e-08,-0.1399999999999999,-0.005805029172192419
9.94949494949495e-08,-0.1399999999999999,-0.005312864150775318
1.0303030303030303e-07,-0.1399999999999999,-0.004863767718743063
1.0656565656565657e-07,-0.1399999999999999,-0.0044537481726222876
1.1010101010101009e-07,-0.1399999999999999,-0.004079221047811785
1.1363636363636363e-07,-0.1399999999999999,-0.003736961346240199
1.1717171717171717e-07,-0.1399999999999999,-0.003424062392224791
1.207070707070707e-07,-0.1399999999999999,-0.0031379002316360527
1.2424242424242423e-07,-0.1399999999999999,-0.0028761026939177316
1.2777777777777777e-07,-0.1399999999999999,-0.002636522397762895
1.313131313131313e-07,-0.1399999999999999,-0.002417213109336679
1.3484848484848484e-07,-0.1399999999999999,-0.0022164089643701007
1.3838383838383838e-07,-0.1399999999999999,-0.002032506147887539
1.4191919191919192e-07,-0.1399999999999999,-0.001864046692077175
1.4545454545454545e-07,-0.1399999999999999,-0.0017097041071659088
1.48989898989899e-07,-0.1399999999999999,-0.0015682706046615136
1.5252525252525253e-07,-0.1399999999999999,-0.0014386457089506093
1.5606060606060606e-07,-0.1399999999999999,-0.0013198260835354304
1.595959595959596e-07,-0.1399999999999999,-0.0012108964233695447
1.6313131313131314e-07,-0.1399999999999999,-0.001111021285772981
1.6666666666666668e-07,-0.1399999999999999,-0.0010194377500342593
1.702020202020202e-07,-0.1399999999999999,-0.0009354488106509955
1.7373737373737372e-07,-0.1399999999999999,-0.0008584174217125129
1.7727272727272726e-07,-0.1399999999999999,-0.0007877611205831179
1.808080808080808e-07,-0.1399999999999999,-0.0007229471681242391
1.8434343434343434e-07,-0.1399999999999999,-0.0006634881504590868
1.8787878787878787e-07,-0.1399999999999999,-0.0006089379939484958
1.914141414141414e-07,-0.1399999999999999,-0.0005588883507868084
1.9494949494949495e-07,-0.1399999999999999,-0.0005129653175867134
1.9848484848484849e-07,-0.1399999999999999,-0.00047082645362166186
2.0202020202020202e-07,-0.1399999999999999,-0.00043215806913320966
2.0555555555555556e-07,-0.1399999999999999,-0.000396672757371311
2.0909090909090907e-07,-0.1399999999999999,-0.00036410714688746184
2.126262626262626e-07,-0.1399999999999999,-0.0003342198531018345
2.1616161616161615e-07,-0.1399999999999999,-0.00030678961036506445
2.1969696969696968e-07,-0.1399999999999999,-0.00028161356767447194
2.2323232323232322e-07,-0.1399999999999999,-0.00025850573291824396
2.2676767676767676e-07,-0.1399999999999999,-0.0002372955520391716
2.303030303030303e-07,-0.1399999999999999,-0.00021782661085727843
2.3383838383838383e-07,-0.1399999999999999,-0.00019995544848974627
2.3737373737373737e-07,-0.1399999999999999,-0.00018355047237549732
2.409090909090909e-07,-0.1399999999999999,-0.00016849096586656767
2.4444444444444445e-07,-0.1399999999999999,-0.0001546661802027593
2.47979797979798e-07,-0.1399999999999999,-0.000141974503451865
2.515151515151515e-07,-0.1399999999999999,-0.0001303226996853054
2.55050505050505e-07,-0.1399999999999999,-0.00011962521227725203
2.585858585858586e-07,-0.1399999999999999,-0.00010980352577201592
2.621212121212121e-07,-0.1399999999999999,-0.00010078558126646403
2.6565656565656567e-07,-0.1399999999999999,-9.250524070741927e-05
2.6919191919191915e-07,-0.1399999999999999,-8.490179591366819e-05
2.7272727272727274e-07,-0.1399999999999999,-7.79195185028753e-05
2.7626262626262623e-07,-0.1399999999999999,-7.150724723950112e-05
2.797979797979798e-07,-0.1399999999999999,-6.561800962425224e-05
2.833333333333333e-07,-0.1399999999999999,-6.020867482188366e-05
2.868686868686869e-07,-0.1399999999999999,-5.523963527507769e-05
2.904040404040404e-07,-0.1399999999999999,-5.0674514580186265e-05
2.939393939393939e-07,-0.1399999999999999,-4.647989940802098e-05
2.9747474747474745e-07,-0.1399999999999999,-4.262509344163281e-05
3.01010101010101e-07,-0.1399999999999999,-3.908189147487326e-05
3.0454545454545453e-07,-0.1399999999999999,-3.582437197208685e-05
3.0808080808080806e-07,-0.1399999999999999,-3.282870653195192e-05
3.116161616161616e-07,-0.1399999999999999,-3.0072984828548152e-05
3.1515151515151514e-07,-0.1399999999999999,-2.753705372132576e-05
3.186868686868687e-07,-0.1399999999999999,-2.5202369333817663e-05
3.222222222222222e-07,-0.1399999999999999,-2.3051860999597448e-05
3.2575757575757575e-07,-0.1399999999999999,-2.1069806063981964e-05
3.292929292929293e-07,-0.1399999999999999,-1.9241714612062993e-05
3.328282828282828e-07,-0.1399999999999999,-1.755422326850885e-05
3.3636363636363636e-07,-0.1399999999999999,-1.5994997282821283e-05
3.398989898989899e-07,-0.1399999999999999,-1.4552640175922588e-05
3.4343434343434344e-07,-0.1399999999999999,-1.3216610280584689e-05
3.46969696969697e-07,-0.1399999999999999,-1.197714355975318e-05
3.505050505050505e-07,-0.1399999999999999,-1.0825182133674757e-05
3.5404040404040405e-07,-0.1399999999999999,-9.752307989278611e-06
3.575757575757576e-07,-0.1399999999999999,-8.75068138382659e-06
3.611111111111111e-07,-0.1399999999999999,-7.812983489735702e-06
3.6464646464646466e-07,-0.1399999999999999,-6.932362858962761e-06
3.6818181818181815e-07,-0.1399999999999999,-6.1023853136690745e-06
3.717171717171717e-07,-0.1399999999999999,-5.3169868952726104e-06
3.752525252525252e-07,-0.1399999999999999,-4.570429526642987e-06
3.7878787878787876e-07,-0.1399999999999999,-3.857259062273686e-06
3.823232323232323e-07,-0.1399999999999999,-3.1722654189325848e-06
3.8585858585858583e-07,-0.1399999999999999,-2.5104444946799425e-06
3.8939393939393937e-07,-0.1399999999999999,-1.8669615973716247e-06
3.929292929292929e-07,-0.1399999999999999,-1.2371161149354032e-06
3.9646464646464644e-07,-0.1399999999999999,-6.163071689059246e-07
4e-07,-0.1399999999999999,2.7917345673664684e-24
0.0,-0.11999999999999988,-0.1017711929808251
4.999999999999999e-10,-0.11999999999999988,-0.09887385529281492
9.999999999999999e-10,-0.11999999999999988,-0.09614316160111261
1.4999999999999998e-09,-0.11999999999999988,-0.09356209438431565
1.9999999999999997e-09,-0.11999999999999988,-0.09111613560498111
2.4999999999999996e-09,-0.11999999999999988,-0.08879279869731842
2.9999999999999996e-09,-0.11999999999999988,-0.08658126529267123
3.4999999999999995e-09,-0.11999999999999988,-0.08447209974926516
3.9999999999999994e-09,-0.11999999999999988,-0.08245702230290143
4.499999999999999e-09,-0.11999999999999988,-0.08052872695692823
4.999999999999999e-09,-0.11999999999999988,-0.07868073392026158
5.5e-09,-0.11999999999999988,-0.07690726901223933
5.999999999999999e-09,-0.11999999999999988,-0.0752031643260092
6.499999999999999e-09,-0.11999999999999988,-0.07356377580420587
6.999999999999999e-09,-0.11999999999999988,-0.07198491438347684
7.5e-09,-0.11999999999999988,-0.0704627881111818
7.999999999999999e-09,-0.11999999999999988,-0.06899395319959623
8.499999999999998e-09,-0.11999999999999988,-0.0675752724100858
8.999999999999998e-09,-0.11999999999999988,-0.06620387948733987
9.499999999999999e-09,-0.11999999999999988,-0.06487714861720882
9.999999999999999e-09,-0.11999999999999988,-0.06359266807935197
1.0499999999999998e-08,-0.11999999999999988,-0.06234821742121829
1.1e-08,-0.11999999999999988,-0.06114174760279452
1.1499999999999999e-08,-0.11999999999999988,-0.059971363659476466
1.1999999999999998e-08,-0.11999999999999988,-0.058835309508924315
1.2499999999999998e-08,-0.11999999999999988,-0.05773195459108057
1.2999999999999997e-08,-0.11999999999999988,-0.05665978208188589
1.3499999999999998e-08,-0.11999999999999988,-0.05561737846310793
1.3999999999999998e-08,-0.11999999999999988,-0.05460342426502488
1.4499999999999997e-08,-0.11999999999999988,-0.053616685826977366
1.5e-08,-0.11999999999999988,-0.052656007944195816
1.5499999999999997e-08,-0.11999999999999988,-0.05172030728875199
1.5999999999999998e-08,-0.11999999999999988,-0.050808566508709435
1.65e-08,-0.11999999999999988,-0.049919828923144
1.6999999999999997e-08,-0.11999999999999988,-0.04905319374214233
1.7499999999999998e-08,-0.11999999999999988,-0.04820781175054214
1.7999999999999996e-08,-0.11999999999999988,-0.04738288140235893
1.8499999999999997e-08,-0.11999999999999988,-0.04657764527979837
1.8999999999999998e-08,-0.11999999999999988,-0.045791386876685256
1.9499999999999996e-08,-0.11999999999999988,-0.04502342767121456
1.9999999999999997e-08,-0.11999999999999988,-0.04427312445728478
2.0499999999999998e-08,-0.11999999999999988,-0.04353986690742139
2.0999999999999996e-08,-0.11999999999999988,-0.04282307534353226
2.1499999999999997e-08,-0.11999999999999988,-0.04212219869453554
2.2e-08,-0.11999999999999988,-0.04143671262232824
2.2499999999999996e-08,-0.11999999999999988,-0.0407661177996751
2.2999999999999998e-08,-0.11999999999999988,-0.04010993832543839
2.3499999999999995e-08,-0.11999999999999988,-0.03946772026417752
2.3999999999999997e-08,-0.11999999999999988,-0.03883903029855624
